view,adapter_dataset,execution_split,dataset,source_split,role,base_video_id,source_group_id,source_video_id,target_video_id,study_label,manipulation,relative_source_path,source_label
aggregate,FaceForensics++,test,FaceForensics++,train,development,181_199,181_199,181,199,1,NeuralTextures,NeuralTextures/181_199.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,199_181,181_199,199,181,1,NeuralTextures,NeuralTextures/199_181.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,185,185_276,185,,0,,original/185.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,276,185_276,276,,0,,original/276.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,185_276,185_276,185,276,1,DeepFakes,Deepfakes/185_276.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,276_185,185_276,276,185,1,DeepFakes,Deepfakes/276_185.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,185_276,185_276,185,276,1,Face2Face,Face2Face/185_276.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,276_185,185_276,276,185,1,Face2Face,Face2Face/276_185.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,185_276,185_276,185,276,1,FaceSwap,FaceSwap/185_276.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,276_185,185_276,276,185,1,FaceSwap,FaceSwap/276_185.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,185_276,185_276,185,276,1,NeuralTextures,NeuralTextures/185_276.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,276_185,185_276,276,185,1,NeuralTextures,NeuralTextures/276_185.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,188,188_191,188,,0,,original/188.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,191,188_191,191,,0,,original/191.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,188_191,188_191,188,191,1,DeepFakes,Deepfakes/188_191.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,191_188,188_191,191,188,1,DeepFakes,Deepfakes/191_188.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,188_191,188_191,188,191,1,Face2Face,Face2Face/188_191.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,191_188,188_191,191,188,1,Face2Face,Face2Face/191_188.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,188_191,188_191,188,191,1,FaceSwap,FaceSwap/188_191.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,191_188,188_191,191,188,1,FaceSwap,FaceSwap/191_188.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,188_191,188_191,188,191,1,NeuralTextures,NeuralTextures/188_191.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,191_188,188_191,191,188,1,NeuralTextures,NeuralTextures/191_188.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,226,226_491,226,,0,,original/226.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,491,226_491,491,,0,,original/491.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,226_491,226_491,226,491,1,DeepFakes,Deepfakes/226_491.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,491_226,226_491,491,226,1,DeepFakes,Deepfakes/491_226.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,226_491,226_491,226,491,1,Face2Face,Face2Face/226_491.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,491_226,226_491,491,226,1,Face2Face,Face2Face/491_226.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,226_491,226_491,226,491,1,FaceSwap,FaceSwap/226_491.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,491_226,226_491,491,226,1,FaceSwap,FaceSwap/491_226.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,226_491,226_491,226,491,1,NeuralTextures,NeuralTextures/226_491.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,491_226,226_491,491,226,1,NeuralTextures,NeuralTextures/491_226.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,244,244_822,244,,0,,original/244.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,822,244_822,822,,0,,original/822.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,244_822,244_822,244,822,1,DeepFakes,Deepfakes/244_822.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,822_244,244_822,822,244,1,DeepFakes,Deepfakes/822_244.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,244_822,244_822,244,822,1,Face2Face,Face2Face/244_822.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,822_244,244_822,822,244,1,Face2Face,Face2Face/822_244.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,244_822,244_822,244,822,1,FaceSwap,FaceSwap/244_822.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,822_244,244_822,822,244,1,FaceSwap,FaceSwap/822_244.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,244_822,244_822,244,822,1,NeuralTextures,NeuralTextures/244_822.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,822_244,244_822,822,244,1,NeuralTextures,NeuralTextures/822_244.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,265,265_475,265,,0,,original/265.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,475,265_475,475,,0,,original/475.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,265_475,265_475,265,475,1,DeepFakes,Deepfakes/265_475.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,475_265,265_475,475,265,1,DeepFakes,Deepfakes/475_265.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,265_475,265_475,265,475,1,Face2Face,Face2Face/265_475.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,475_265,265_475,475,265,1,Face2Face,Face2Face/475_265.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,265_475,265_475,265,475,1,FaceSwap,FaceSwap/265_475.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,475_265,265_475,475,265,1,FaceSwap,FaceSwap/475_265.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,265_475,265_475,265,475,1,NeuralTextures,NeuralTextures/265_475.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,475_265,265_475,475,265,1,NeuralTextures,NeuralTextures/475_265.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,311,311_387,311,,0,,original/311.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,387,311_387,387,,0,,original/387.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,311_387,311_387,311,387,1,DeepFakes,Deepfakes/311_387.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,387_311,311_387,387,311,1,DeepFakes,Deepfakes/387_311.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,311_387,311_387,311,387,1,Face2Face,Face2Face/311_387.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,387_311,311_387,387,311,1,Face2Face,Face2Face/387_311.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,311_387,311_387,311,387,1,FaceSwap,FaceSwap/311_387.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,387_311,311_387,387,311,1,FaceSwap,FaceSwap/387_311.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,311_387,311_387,311,387,1,NeuralTextures,NeuralTextures/311_387.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,387_311,311_387,387,311,1,NeuralTextures,NeuralTextures/387_311.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,333,333_377,333,,0,,original/333.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,377,333_377,377,,0,,original/377.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,333_377,333_377,333,377,1,DeepFakes,Deepfakes/333_377.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,377_333,333_377,377,333,1,DeepFakes,Deepfakes/377_333.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,333_377,333_377,333,377,1,Face2Face,Face2Face/333_377.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,377_333,333_377,377,333,1,Face2Face,Face2Face/377_333.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,333_377,333_377,333,377,1,FaceSwap,FaceSwap/333_377.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,377_333,333_377,377,333,1,FaceSwap,FaceSwap/377_333.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,333_377,333_377,333,377,1,NeuralTextures,NeuralTextures/333_377.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,377_333,333_377,377,333,1,NeuralTextures,NeuralTextures/377_333.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,361,361_448,361,,0,,original/361.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,448,361_448,448,,0,,original/448.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,361_448,361_448,361,448,1,DeepFakes,Deepfakes/361_448.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,448_361,361_448,448,361,1,DeepFakes,Deepfakes/448_361.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,361_448,361_448,361,448,1,Face2Face,Face2Face/361_448.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,448_361,361_448,448,361,1,Face2Face,Face2Face/448_361.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,361_448,361_448,361,448,1,FaceSwap,FaceSwap/361_448.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,448_361,361_448,448,361,1,FaceSwap,FaceSwap/448_361.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,361_448,361_448,361,448,1,NeuralTextures,NeuralTextures/361_448.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,448_361,361_448,448,361,1,NeuralTextures,NeuralTextures/448_361.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,373,373_394,373,,0,,original/373.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,394,373_394,394,,0,,original/394.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,373_394,373_394,373,394,1,DeepFakes,Deepfakes/373_394.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,394_373,373_394,394,373,1,DeepFakes,Deepfakes/394_373.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,373_394,373_394,373,394,1,Face2Face,Face2Face/373_394.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,394_373,373_394,394,373,1,Face2Face,Face2Face/394_373.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,373_394,373_394,373,394,1,FaceSwap,FaceSwap/373_394.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,394_373,373_394,394,373,1,FaceSwap,FaceSwap/394_373.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,373_394,373_394,373,394,1,NeuralTextures,NeuralTextures/373_394.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,394_373,373_394,394,373,1,NeuralTextures,NeuralTextures/394_373.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,374,374_407,374,,0,,original/374.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,407,374_407,407,,0,,original/407.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,374_407,374_407,374,407,1,DeepFakes,Deepfakes/374_407.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,407_374,374_407,407,374,1,DeepFakes,Deepfakes/407_374.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,374_407,374_407,374,407,1,Face2Face,Face2Face/374_407.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,407_374,374_407,407,374,1,Face2Face,Face2Face/407_374.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,374_407,374_407,374,407,1,FaceSwap,FaceSwap/374_407.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,407_374,374_407,407,374,1,FaceSwap,FaceSwap/407_374.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,374_407,374_407,374,407,1,NeuralTextures,NeuralTextures/374_407.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,407_374,374_407,407,374,1,NeuralTextures,NeuralTextures/407_374.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,382,382_409,382,,0,,original/382.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,409,382_409,409,,0,,original/409.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,382_409,382_409,382,409,1,DeepFakes,Deepfakes/382_409.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,409_382,382_409,409,382,1,DeepFakes,Deepfakes/409_382.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,382_409,382_409,382,409,1,Face2Face,Face2Face/382_409.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,409_382,382_409,409,382,1,Face2Face,Face2Face/409_382.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,382_409,382_409,382,409,1,FaceSwap,FaceSwap/382_409.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,409_382,382_409,409,382,1,FaceSwap,FaceSwap/409_382.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,382_409,382_409,382,409,1,NeuralTextures,NeuralTextures/382_409.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,409_382,382_409,409,382,1,NeuralTextures,NeuralTextures/409_382.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,395,395_401,395,,0,,original/395.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,401,395_401,401,,0,,original/401.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,395_401,395_401,395,401,1,DeepFakes,Deepfakes/395_401.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,401_395,395_401,401,395,1,DeepFakes,Deepfakes/401_395.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,395_401,395_401,395,401,1,Face2Face,Face2Face/395_401.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,401_395,395_401,401,395,1,Face2Face,Face2Face/401_395.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,395_401,395_401,395,401,1,FaceSwap,FaceSwap/395_401.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,401_395,395_401,401,395,1,FaceSwap,FaceSwap/401_395.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,395_401,395_401,395,401,1,NeuralTextures,NeuralTextures/395_401.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,401_395,395_401,401,395,1,NeuralTextures,NeuralTextures/401_395.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,397,397_602,397,,0,,original/397.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,602,397_602,602,,0,,original/602.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,397_602,397_602,397,602,1,DeepFakes,Deepfakes/397_602.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,602_397,397_602,602,397,1,DeepFakes,Deepfakes/602_397.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,397_602,397_602,397,602,1,Face2Face,Face2Face/397_602.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,602_397,397_602,602,397,1,Face2Face,Face2Face/602_397.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,397_602,397_602,397,602,1,FaceSwap,FaceSwap/397_602.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,602_397,397_602,602,397,1,FaceSwap,FaceSwap/602_397.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,397_602,397_602,397,602,1,NeuralTextures,NeuralTextures/397_602.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,602_397,397_602,602,397,1,NeuralTextures,NeuralTextures/602_397.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,427,427_637,427,,0,,original/427.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,637,427_637,637,,0,,original/637.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,427_637,427_637,427,637,1,DeepFakes,Deepfakes/427_637.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,637_427,427_637,637,427,1,DeepFakes,Deepfakes/637_427.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,427_637,427_637,427,637,1,Face2Face,Face2Face/427_637.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,637_427,427_637,637,427,1,Face2Face,Face2Face/637_427.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,427_637,427_637,427,637,1,FaceSwap,FaceSwap/427_637.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,637_427,427_637,637,427,1,FaceSwap,FaceSwap/637_427.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,427_637,427_637,427,637,1,NeuralTextures,NeuralTextures/427_637.mp4,
aggregate,FaceForensics++,test,FaceForensics++,train,development,637_427,427_637,637,427,1,NeuralTextures,NeuralTextures/637_427.mp4,
